1.01002457e+02,1.85582773e+02
3.01962634e+02,3.90265596e+02
3.18882445e+02,4.64173067e+02
2.17283530e+02,3.64344692e+02
3.63522890e+02,5.55194169e+02
1.09969077e+02,2.51657875e+02
1.06909243e+02,2.03853552e+02
2.02657314e+02,4.75589275e+02
4.15851064e+02,6.42259697e+02
2.05371521e+02,3.14009643e+02
2.04088007e+02,3.19069922e+02
2.35030992e+02,3.66515792e+02
1.23142914e+02,2.70507744e+02
1.06891628e+02,2.34825861e+02
1.63436123e+02,3.33123744e+02
2.54202090e+02,3.99135031e+02
1.94989202e+01,1.64802542e+02
2.78598143e+02,4.29386349e+02
0.00000000e+00,0.00000000e+00
3.00995478e+02,4.68116698e+02
2.37932826e+02,3.37678479e+02
2.13145266e+02,3.56514886e+02
2.81866265e+02,4.41571352e+02
3.32565367e+02,5.10796141e+02
2.05514285e+02,3.00785384e+02
3.60679670e+02,5.55314097e+02
1.44151556e+02,2.80768057e+02
2.03415286e+02,3.07052356e+02
2.17594884e+02,3.49659644e+02
1.10085682e+02,2.48646169e+02
2.92202583e+01,1.71980526e+02
1.48344738e+02,3.27767471e+02
2.38513768e+02,3.93684713e+02
1.37077103e+02,2.76903342e+02
2.62718002e+02,4.47764773e+02
3.91602559e+02,5.97310543e+02
2.07342813e+02,3.48341263e+02
2.12018532e+02,3.52494632e+02
2.85911283e+02,4.59995798e+02
2.11910562e+02,3.56201781e+02
3.37514195e+02,5.27140777e+02
1.22128669e+02,2.68100390e+02
3.79894879e+02,5.86924773e+02
4.53335480e+02,6.59103354e+02
5.05069983e+02,6.96797104e+02
